transaction_id,timestamp,sender_account,receiver_account,amount,sender_ip,receiver_ip,transaction_type,country,is_fraud,fraud_pattern
TXN_F0A2E8AD60E8,2026-08-15T13:40:47.365203,ACC_00157,ACC_00575,16967.09,43.24.214.170,123.91.162.249,TRANSFER,IN,False,
TXN_C7FD4EF319D0,2026-08-15T13:49:46.365203,ACC_00278,ACC_00476,1138.4,74.75.94.232,60.31.76.240,TRANSFER,US,False,
TXN_A0FD480A30ED,2026-08-15T13:52:54.365203,ACC_00618,ACC_00103,18955.97,28.97.191.146,11.234.46.104,TRANSFER,IN,False,
TXN_70805F9DE017,2026-08-15T13:54:46.365203,ACC_00037,ACC_00879,46049.54,12.251.46.159,182.162.53.104,TRANSFER,IN,False,
TXN_B2C3D5C15A04,2026-08-15T13:55:06.365203,ACC_00691,ACC_00216,19033.46,125.11.92.156,45.31.254.171,TRANSFER,IN,False,
TXN_FF5FEF4D7F04,2026-08-15T13:57:10.365203,ACC_00224,ACC_00728,26432.53,204.142.14.235,108.237.7.243,TRANSFER,IN,False,
TXN_760C7CDBD17E,2026-08-15T13:59:54.365203,ACC_00788,ACC_00857,33479.9,3.190.81.16,149.158.62.181,TRANSFER,IN,False,
TXN_3BDC160EEBC9,2026-08-15T14:00:03.365203,ACC_00484,ACC_00670,25681.08,191.43.68.145,26.33.56.224,TRANSFER,SG,False,
TXN_7D6690172AF8,2026-08-15T14:05:45.365203,ACC_00345,ACC_00072,20699.61,169.139.194.26,139.186.252.60,TRANSFER,GB,False,
TXN_F985D5B1FE57,2026-08-15T14:06:23.365203,ACC_00399,ACC_00218,22992.92,105.12.73.252,197.127.210.114,TRANSFER,IN,False,
TXN_C4FD6B163369,2026-08-15T14:09:14.365203,ACC_00106,ACC_00945,20225.46,102.103.250.139,146.199.80.174,TRANSFER,IN,False,
TXN_07B8A1EEEA97,2026-08-15T14:12:21.365203,ACC_00266,ACC_00373,36084.85,33.140.152.142,198.249.53.76,TRANSFER,US,False,
TXN_42C9830DB1F1,2026-08-15T14:12:22.365203,ACC_00370,ACC_00957,15891.99,136.102.233.82,84.140.97.195,TRANSFER,GB,False,
TXN_7827ABB1888F,2026-08-15T14:15:42.365203,ACC_00977,ACC_00137,9805.22,101.202.184.20,33.138.224.30,TRANSFER,US,False,
TXN_3E58F76D6F9B,2026-08-15T14:15:52.365203,ACC_00920,ACC_00666,12398.17,205.115.21.136,18.129.68.36,TRANSFER,GB,False,
TXN_5DFBCF6DC6B0,2026-08-15T14:19:15.365203,ACC_00116,ACC_00538,33328.97,31.87.128.90,162.242.183.181,TRANSFER,SG,False,
TXN_7D57BDC0BD96,2026-08-15T14:21:43.365203,ACC_00861,ACC_00765,42302.72,43.43.62.109,104.219.142.37,TRANSFER,US,False,
TXN_5D8C3482D1CE,2026-08-15T14:32:53.365203,ACC_00222,ACC_00850,9127.87,101.21.128.64,170.105.34.36,TRANSFER,SG,False,
TXN_788DEA5CFA5C,2026-08-15T14:38:58.365203,ACC_00156,ACC_00402,16152.63,115.73.57.244,143.130.17.143,TRANSFER,GB,False,
TXN_9813C94EF391,2026-08-15T14:48:07.365203,ACC_00005,ACC_00335,19299.2,102.122.210.223,119.46.255.236,TRANSFER,IN,False,
TXN_0D576C0DD62A,2026-08-15T14:49:44.365203,ACC_00735,ACC_00319,16014.77,133.211.144.97,45.25.28.20,TRANSFER,US,False,
TXN_EA82B12520D4,2026-08-15T14:50:43.365203,ACC_00671,ACC_00556,3132.83,158.169.15.149,187.95.20.106,TRANSFER,GB,False,
TXN_A04764AB05D5,2026-08-15T15:01:33.365203,ACC_00536,ACC_00110,1361.08,46.1.204.34,87.249.53.41,TRANSFER,US,False,
TXN_536FA5C9E00A,2026-08-15T15:02:37.365203,ACC_00691,ACC_00504,33637.56,125.11.92.156,132.199.27.20,TRANSFER,IN,False,
TXN_CBAF723C6495,2026-08-15T15:20:31.365203,ACC_00927,ACC_00663,19710.07,168.224.142.234,28.161.17.154,TRANSFER,IN,False,
TXN_1B9E87BACA5C,2026-08-15T15:20:47.365203,ACC_00131,ACC_00037,31738.79,40.218.46.102,12.251.46.159,TRANSFER,IN,False,
TXN_EB05B774A4CB,2026-08-15T15:31:04.365203,ACC_00066,ACC_00660,25408.07,40.210.110.202,116.179.102.131,TRANSFER,IN,False,
TXN_F5516C4DCE1A,2026-08-15T15:36:27.365203,ACC_00820,ACC_00499,22168.73,27.111.215.251,40.243.139.204,TRANSFER,IN,False,
TXN_A06158F41C2A,2026-08-15T15:37:32.365203,ACC_00470,ACC_00022,18156.1,95.50.48.164,166.64.130.71,TRANSFER,IN,False,
TXN_4676D8AE8CAD,2026-08-15T15:37:59.365203,ACC_00239,ACC_00022,30855.8,97.152.41.159,166.64.130.71,TRANSFER,IN,False,
TXN_A035917B4907,2026-08-15T15:46:11.365203,ACC_00677,ACC_00184,22821.63,19.179.150.51,132.122.136.173,TRANSFER,IN,False,
TXN_4CA7A55E78C9,2026-08-15T15:48:51.365203,ACC_00755,ACC_00827,17122.63,21.189.129.40,118.210.132.136,TRANSFER,IN,False,
TXN_D6B51239CE7E,2026-08-15T15:51:04.365203,ACC_00883,ACC_00981,1937.28,68.210.220.24,153.174.168.177,TRANSFER,IN,False,
TXN_7B5C226CA952,2026-08-15T15:52:20.365203,ACC_00812,ACC_00990,568.87,98.185.106.79,46.234.161.14,TRANSFER,IN,False,
TXN_B70D7BE0F4D3,2026-08-15T15:55:47.365203,ACC_00465,ACC_00891,49043.79,24.174.51.128,14.2.88.122,TRANSFER,GB,False,
TXN_DC1538A56FD8,2026-08-15T16:00:56.365203,ACC_00954,ACC_00822,13732.54,218.120.237.173,2.95.93.33,TRANSFER,IN,False,
TXN_B5E9D6D55C86,2026-08-15T16:02:57.365203,ACC_00786,ACC_00701,11901.6,90.52.33.209,77.169.108.76,TRANSFER,IN,False,
TXN_60AD96717AAB,2026-08-15T16:04:02.365203,ACC_00354,ACC_00609,30416.02,48.230.163.137,110.129.99.84,TRANSFER,IN,False,
TXN_65628CB19FF3,2026-08-15T16:04:44.365203,ACC_00566,ACC_00418,4751.14,141.15.140.198,43.58.147.23,TRANSFER,IN,False,
TXN_A92CBCC0F888,2026-08-15T16:08:51.365203,ACC_00352,ACC_00711,40233.61,105.169.56.7,207.94.126.14,TRANSFER,IN,False,
TXN_56603D2F204F,2026-08-15T16:11:15.365203,ACC_00485,ACC_00805,38155.4,222.17.83.8,79.141.115.235,TRANSFER,IN,False,
TXN_2B58CC5AE6F9,2026-08-15T16:22:13.365203,ACC_00850,ACC_00258,4805.23,170.105.34.36,82.211.67.173,TRANSFER,SG,False,
TXN_DAC4F68F7A3E,2026-08-15T16:24:59.365203,ACC_00598,ACC_00330,14342.2,178.92.85.34,7.149.111.5,TRANSFER,GB,False,
TXN_64D25DFC4CA7,2026-08-15T16:26:57.365203,ACC_00514,ACC_00058,18407.94,219.228.131.186,77.172.172.213,TRANSFER,IN,False,
TXN_AC4B88AD2BE4,2026-08-15T16:28:26.365203,ACC_00854,ACC_00166,31989.22,56.240.112.201,56.249.162.138,TRANSFER,SG,False,
TXN_D53D7531F084,2026-08-15T16:33:23.365203,ACC_00755,ACC_00346,39559.31,21.189.129.40,157.28.80.182,TRANSFER,IN,False,
TXN_B9B5C43D7E1A,2026-08-15T16:34:04.365203,ACC_00453,ACC_00004,40542.13,9.36.238.214,49.77.123.117,TRANSFER,GB,False,
TXN_4DD8D44158B6,2026-08-15T16:35:32.365203,ACC_00736,ACC_00539,21814.42,86.5.122.205,207.212.26.83,TRANSFER,US,False,
TXN_C7D7B6FFA28E,2026-08-15T16:39:28.365203,ACC_00964,ACC_00681,20218.34,6.57.152.130,86.164.102.74,TRANSFER,IN,False,
TXN_C454E355B8CB,2026-08-15T16:42:16.365203,ACC_00702,ACC_00440,4075.88,32.159.158.28,138.108.201.168,TRANSFER,SG,False,
TXN_C7A0871D35B6,2026-08-15T16:46:19.365203,ACC_00863,ACC_00429,16313.89,190.25.57.56,165.165.118.51,TRANSFER,SG,False,
TXN_35FFE5AD3200,2026-08-15T16:49:59.365203,ACC_00147,ACC_00650,1802.29,194.250.209.117,48.133.74.21,TRANSFER,IN,False,
TXN_A8FDF1BE1BDF,2026-08-15T16:53:02.365203,ACC_00177,ACC_00648,2592.9,53.212.31.121,33.75.32.193,TRANSFER,GB,False,
TXN_B590BB2BA606,2026-08-15T16:53:26.365203,ACC_00380,ACC_00834,18253.34,93.114.36.217,78.194.245.47,TRANSFER,IN,False,
TXN_34A6D531B4A7,2026-08-15T16:56:25.365203,ACC_00557,ACC_00044,18138.54,160.76.224.32,62.113.13.146,TRANSFER,SG,False,
TXN_63B2D89D0651,2026-08-15T17:02:43.365203,ACC_00748,ACC_00439,36835.33,194.167.119.99,120.73.119.215,TRANSFER,GB,False,
TXN_13D10BAD7523,2026-08-15T17:22:10.365203,ACC_00498,ACC_00818,27470.32,147.162.72.123,4.146.33.77,TRANSFER,IN,False,
TXN_3EC862050485,2026-08-15T17:25:31.365203,ACC_00486,ACC_00197,47180.92,109.66.202.202,56.112.162.255,TRANSFER,IN,False,
TXN_CB630DA5E0CC,2026-08-15T17:25:40.365203,ACC_00796,ACC_00344,26999.82,201.5.5.175,197.17.255.80,TRANSFER,GB,False,
TXN_17B7BC51FDA7,2026-08-15T17:30:19.365203,ACC_00895,ACC_00738,12571.13,5.35.177.222,70.129.245.128,TRANSFER,IN,False,
TXN_7E90B82BD51F,2026-08-15T17:32:07.365203,ACC_00690,ACC_00741,35844.27,131.224.14.26,56.245.77.12,TRANSFER,IN,False,
TXN_10B0F4065A72,2026-08-15T17:38:23.365203,ACC_00111,ACC_00486,29481.62,142.158.31.51,109.66.202.202,TRANSFER,US,False,
TXN_0F73E113B46E,2026-08-15T17:38:24.365203,ACC_00948,ACC_00277,47514.88,184.57.9.68,37.0.166.74,TRANSFER,SG,False,
TXN_E97C7A41D80A,2026-08-15T17:50:13.365203,ACC_00288,ACC_00819,34161.68,21.115.138.100,138.8.120.126,TRANSFER,IN,False,
TXN_F93E79F48CA4,2026-08-15T18:03:01.365203,ACC_00755,ACC_00721,3524.0,21.189.129.40,144.202.157.107,TRANSFER,IN,False,
TXN_E57F86A12A5D,2026-08-15T18:07:13.365203,ACC_00541,ACC_00240,27042.79,20.178.172.192,147.84.66.73,TRANSFER,GB,False,
TXN_31FCD2F9CC30,2026-08-15T18:09:41.365203,ACC_00374,ACC_00783,212.35,94.200.33.162,72.177.49.153,TRANSFER,IN,False,
TXN_797D590E8CAA,2026-08-15T18:09:58.365203,ACC_00235,ACC_00306,6621.35,34.176.190.72,169.192.248.72,TRANSFER,IN,False,
TXN_BD5FB4D24A90,2026-08-15T18:10:17.365203,ACC_00324,ACC_00879,11508.79,181.110.181.149,182.162.53.104,TRANSFER,IN,False,
TXN_84887E6381F2,2026-08-15T18:13:13.365203,ACC_00171,ACC_00124,20989.42,167.115.3.40,3.63.26.251,TRANSFER,IN,False,
TXN_C4DEFF3E9862,2026-08-15T18:17:38.365203,ACC_00105,ACC_00962,14868.93,23.186.161.234,67.242.128.149,TRANSFER,SG,False,
TXN_C6B3E6F6551C,2026-08-15T18:22:33.365203,ACC_00247,ACC_00212,3457.82,211.108.114.117,13.31.106.64,TRANSFER,SG,False,
TXN_B677CB1CF3C8,2026-08-15T18:26:53.365203,ACC_00148,ACC_00739,44255.95,48.180.190.97,155.46.110.10,TRANSFER,SG,False,
TXN_1E9132DF1EE1,2026-08-15T18:31:27.365203,ACC_00732,ACC_00464,49595.52,193.86.31.124,170.70.182.247,TRANSFER,US,False,
TXN_60C61896E1F6,2026-08-15T18:33:18.365203,ACC_00418,ACC_00151,34197.66,43.58.147.23,208.238.178.91,TRANSFER,IN,False,
TXN_5B4098EE9A72,2026-08-15T18:39:17.365203,ACC_00713,ACC_00994,9492.23,79.94.4.84,86.32.89.16,TRANSFER,US,False,
TXN_0431C4AD1E5A,2026-08-15T18:42:25.365203,ACC_00492,ACC_00686,15311.35,205.145.62.73,15.100.15.42,TRANSFER,SG,False,
TXN_E53A9025738C,2026-08-15T18:49:32.365203,ACC_00830,ACC_00143,35346.36,192.65.126.204,174.184.255.184,TRANSFER,IN,False,
TXN_7C23EDA759D8,2026-08-15T18:50:00.365203,ACC_00432,ACC_00029,49465.6,161.145.205.229,91.62.75.49,TRANSFER,IN,False,
TXN_5214DDD0EFCF,2026-08-15T18:57:28.365203,ACC_00097,ACC_00486,43225.79,128.166.138.115,109.66.202.202,TRANSFER,IN,False,
TXN_1FE7322A6FEA,2026-08-15T18:58:56.365203,ACC_00976,ACC_00163,6431.02,74.213.88.90,85.17.12.109,TRANSFER,IN,False,
TXN_FDAE921DEC56,2026-08-15T19:02:41.365203,ACC_00032,ACC_00303,6141.67,147.127.99.44,209.112.52.134,TRANSFER,IN,False,
TXN_884CBA0D3FA3,2026-08-15T19:05:18.365203,ACC_00738,ACC_00034,6821.67,70.129.245.128,35.165.176.245,TRANSFER,US,False,
TXN_69514D1F6AA5,2026-08-15T19:06:42.365203,ACC_00065,ACC_00709,26148.88,63.4.203.142,60.53.195.188,TRANSFER,GB,False,
TXN_1B3A4853C897,2026-08-15T19:07:35.365203,ACC_00646,ACC_00575,6126.7,125.71.249.124,123.91.162.249,TRANSFER,IN,False,
TXN_B535459CD6DE,2026-08-15T19:14:15.365203,ACC_00094,ACC_00466,35913.2,12.140.155.62,21.230.197.1,TRANSFER,GB,False,
TXN_539FF2E35256,2026-08-15T19:18:20.365203,ACC_00133,ACC_00383,24359.47,129.66.84.118,73.102.238.105,TRANSFER,GB,False,
TXN_993D5F8D53C6,2026-08-15T19:34:35.365203,ACC_00213,ACC_00338,6150.53,55.63.212.45,142.130.137.161,TRANSFER,US,False,
TXN_932FB857E2F8,2026-08-15T19:35:02.365203,ACC_00210,ACC_00529,40595.22,10.139.207.147,104.154.26.154,TRANSFER,IN,False,
TXN_275CD54EB2F8,2026-08-15T19:35:20.365203,ACC_00953,ACC_00919,37340.59,130.80.239.145,65.109.207.55,TRANSFER,IN,False,
TXN_5F901D9947F7,2026-08-15T19:39:15.365203,ACC_00246,ACC_00640,6090.34,25.41.240.229,56.197.79.51,TRANSFER,IN,False,
TXN_E78A01A24AE2,2026-08-15T19:41:10.365203,ACC_00213,ACC_00889,21686.28,55.63.212.45,50.6.13.182,TRANSFER,US,False,
TXN_5518CB99962E,2026-08-15T19:46:25.365203,ACC_00482,ACC_00224,36464.56,117.255.104.155,204.142.14.235,TRANSFER,US,False,
TXN_185371AE4506,2026-08-15T19:47:26.365203,ACC_00631,ACC_00372,45408.23,68.38.179.69,96.27.103.238,TRANSFER,IN,False,
TXN_7015FA10F16E,2026-08-15T19:49:35.365203,ACC_00399,ACC_00690,6003.46,105.12.73.252,131.224.14.26,TRANSFER,IN,False,
TXN_A1C0BC91EA42,2026-08-15T19:50:20.365203,ACC_00469,ACC_00856,37604.68,148.173.122.65,132.46.142.186,TRANSFER,IN,False,
TXN_528BC3A78944,2026-08-15T19:54:09.365203,ACC_00127,ACC_00054,43400.11,197.119.249.190,205.88.32.156,TRANSFER,IN,False,
TXN_440DC433C586,2026-08-15T19:56:49.365203,ACC_00791,ACC_00640,38952.83,89.16.54.20,56.197.79.51,TRANSFER,IN,False,
TXN_B50A5416954D,2026-08-15T19:58:27.365203,ACC_00598,ACC_00279,15324.04,178.92.85.34,223.201.239.231,TRANSFER,GB,False,
TXN_4847F3951859,2026-08-15T20:02:31.365203,ACC_00840,ACC_00122,44035.18,52.218.66.123,182.123.91.126,TRANSFER,SG,False,
TXN_B38E90C65197,2026-08-15T20:04:45.365203,ACC_00313,ACC_00707,3291.8,193.21.142.187,24.189.169.160,TRANSFER,US,False,
TXN_5B86CF1F956C,2026-08-15T20:10:45.365203,ACC_00872,ACC_00075,1284.11,209.195.172.118,122.115.230.190,TRANSFER,US,False,
TXN_4948BD7E8BE7,2026-08-15T20:32:07.365203,ACC_00857,ACC_00839,49048.74,149.158.62.181,160.160.48.122,TRANSFER,IN,False,
TXN_1DDDAEC069CF,2026-08-15T20:35:19.365203,ACC_00866,ACC_00266,8226.08,122.35.225.218,33.140.152.142,TRANSFER,IN,False,
TXN_38DCB37C7B6F,2026-08-15T20:36:31.365203,ACC_00480,ACC_00196,42234.76,111.240.38.131,199.194.102.120,TRANSFER,IN,False,
TXN_0ED4E055E27B,2026-08-15T20:44:04.365203,ACC_00976,ACC_00783,1676.77,74.213.88.90,72.177.49.153,TRANSFER,IN,False,
TXN_5741AC5A3E22,2026-08-15T20:49:07.365203,ACC_00478,ACC_00529,11241.48,186.116.141.178,104.154.26.154,TRANSFER,SG,False,
TXN_6415C06D7451,2026-08-15T20:50:21.365203,ACC_00504,ACC_00709,48685.55,132.199.27.20,60.53.195.188,TRANSFER,US,False,
TXN_F736897CF892,2026-08-15T20:55:40.365203,ACC_00660,ACC_00803,42819.54,116.179.102.131,144.112.95.42,TRANSFER,US,False,
TXN_279E6047D3B0,2026-08-15T21:00:35.365203,ACC_00799,ACC_00101,17840.03,99.33.53.57,96.114.28.238,TRANSFER,SG,False,
TXN_313788FB0638,2026-08-15T21:10:54.365203,ACC_00621,ACC_00842,2469.81,60.97.238.246,185.227.147.106,TRANSFER,SG,False,
TXN_F425CB858224,2026-08-15T21:12:09.365203,ACC_00031,ACC_00547,32316.27,177.31.57.183,153.32.141.44,TRANSFER,US,False,
TXN_484460FD5030,2026-08-15T21:13:45.365203,ACC_00566,ACC_00494,2701.81,141.15.140.198,140.166.45.21,TRANSFER,IN,False,
TXN_37364A9AC993,2026-08-15T21:23:01.365203,ACC_00933,ACC_00936,31055.06,149.238.26.52,191.100.204.89,TRANSFER,IN,False,
TXN_F286A11B05B6,2026-08-15T21:33:20.365203,ACC_00780,ACC_00255,30249.93,215.253.18.87,151.72.80.108,TRANSFER,IN,False,
TXN_1320AB72B12A,2026-08-15T21:34:17.365203,ACC_00386,ACC_00597,45311.41,132.190.42.122,208.240.40.125,TRANSFER,US,False,
TXN_8A2D8DBF129C,2026-08-15T21:57:22.365203,ACC_00801,ACC_00425,32894.92,194.210.51.161,94.248.102.53,TRANSFER,IN,False,
TXN_DC40E18B80D8,2026-08-15T21:57:26.365203,ACC_00635,ACC_00878,18267.35,63.2.59.91,31.229.216.123,TRANSFER,GB,False,
TXN_08A352975437,2026-08-15T22:06:26.365203,ACC_00884,ACC_00392,19294.7,116.206.191.143,106.233.242.23,TRANSFER,IN,False,
TXN_4A98DBA99417,2026-08-15T22:07:17.365203,ACC_00158,ACC_00303,39359.72,193.41.73.204,209.112.52.134,TRANSFER,GB,False,
TXN_1EBE9F02C781,2026-08-15T22:08:03.365203,ACC_00009,ACC_00231,16186.98,221.25.17.184,149.104.121.6,TRANSFER,SG,False,
TXN_2D6C4B5326C1,2026-08-15T22:13:12.365203,ACC_00738,ACC_00861,4320.55,70.129.245.128,43.43.62.109,TRANSFER,US,False,
TXN_7598CCC35275,2026-08-15T22:18:24.365203,ACC_00433,ACC_00591,15860.92,64.110.138.237,187.80.19.8,TRANSFER,SG,False,
TXN_BFEDB5EB3EB8,2026-08-15T22:21:26.365203,ACC_00483,ACC_00929,45909.15,42.96.121.65,172.69.210.46,TRANSFER,GB,False,
TXN_162EAFF70F91,2026-08-15T22:23:33.365203,ACC_00098,ACC_00881,20149.59,36.120.61.188,124.237.245.212,TRANSFER,US,False,
TXN_9E28387FE98B,2026-08-15T22:23:46.365203,ACC_00146,ACC_00337,40291.52,27.139.31.158,59.100.74.46,TRANSFER,SG,False,
TXN_6A8D9BF3AD5B,2026-08-15T22:32:31.365203,ACC_00408,ACC_00585,21480.81,90.84.254.188,133.142.82.136,TRANSFER,SG,False,
TXN_013D95C07448,2026-08-15T22:32:44.365203,ACC_00284,ACC_00328,42698.21,44.94.237.56,119.29.132.178,TRANSFER,IN,False,
TXN_11AB7715D5FE,2026-08-15T22:33:50.365203,ACC_00469,ACC_00151,25865.37,148.173.122.65,208.238.178.91,TRANSFER,IN,False,
TXN_DC80DA0B5DFD,2026-08-15T22:44:48.365203,ACC_00321,ACC_00524,44048.34,206.5.80.115,129.214.185.231,TRANSFER,US,False,
TXN_DF4BBEDB8A7A,2026-08-15T22:48:39.365203,ACC_00663,ACC_00437,44317.21,28.161.17.154,16.216.219.96,TRANSFER,GB,False,
TXN_F8061CC189E7,2026-08-15T22:50:33.365203,ACC_00839,ACC_00722,10190.43,160.160.48.122,183.162.83.55,TRANSFER,GB,False,
TXN_B83E3B59096A,2026-08-15T22:50:52.365203,ACC_00019,ACC_00980,18235.27,160.6.193.110,64.34.199.27,TRANSFER,IN,False,
TXN_468C8C2E469B,2026-08-15T22:52:22.365203,ACC_00670,ACC_00122,26587.89,26.33.56.224,182.123.91.126,TRANSFER,US,False,
TXN_CB47C44CF01E,2026-08-15T23:02:19.365203,ACC_00767,ACC_00671,13208.44,191.213.90.174,158.169.15.149,TRANSFER,IN,False,
TXN_6A7D8DD8A6FD,2026-08-15T23:05:31.365203,ACC_00957,ACC_00493,11698.93,84.140.97.195,190.57.118.7,TRANSFER,IN,False,
TXN_1549741F5EDF,2026-08-15T23:07:23.365203,ACC_00535,ACC_00451,237.88,66.110.190.170,214.13.160.7,TRANSFER,GB,False,
TXN_9F35AD56D02D,2026-08-15T23:08:52.365203,ACC_00050,ACC_00707,5877.91,189.100.165.94,24.189.169.160,TRANSFER,IN,False,
TXN_F94294239E57,2026-08-15T23:09:12.365203,ACC_00404,ACC_00570,40891.4,190.235.105.176,34.54.133.77,TRANSFER,IN,False,
TXN_0CD10094950A,2026-08-15T23:11:40.365203,ACC_00777,ACC_00288,34059.66,185.49.42.247,21.115.138.100,TRANSFER,GB,False,
TXN_5CB6A2061199,2026-08-15T23:11:53.365203,ACC_00416,ACC_00976,44793.09,162.64.153.8,74.213.88.90,TRANSFER,IN,False,
TXN_5A2E5BB263E8,2026-08-15T23:13:43.365203,ACC_00781,ACC_00391,21427.12,128.193.34.51,99.214.176.154,TRANSFER,SG,False,
TXN_17D953C910A5,2026-08-15T23:15:25.365203,ACC_00422,ACC_00125,17619.42,163.72.217.111,212.207.199.255,TRANSFER,IN,False,
TXN_664083F38376,2026-08-15T23:16:54.365203,ACC_00994,ACC_00504,47335.54,86.32.89.16,132.199.27.20,TRANSFER,IN,False,
TXN_E75886510B02,2026-08-15T23:18:28.365203,ACC_00809,ACC_00173,8391.59,147.241.213.239,181.128.135.48,TRANSFER,IN,False,
TXN_3CE7AECE6497,2026-08-15T23:28:52.365203,ACC_00201,ACC_00416,14847.16,51.53.114.200,162.64.153.8,TRANSFER,IN,False,
TXN_54030205D339,2026-08-15T23:28:55.365203,ACC_00774,ACC_00963,26375.11,44.231.170.63,83.11.178.67,TRANSFER,US,False,
TXN_93A47F5F6593,2026-08-15T23:34:26.365203,ACC_00786,ACC_00174,39457.96,90.52.33.209,101.59.71.83,TRANSFER,IN,False,
TXN_834D7D1A1ADD,2026-08-15T23:43:12.365203,ACC_00346,ACC_00838,39703.24,157.28.80.182,90.239.246.187,TRANSFER,US,False,
TXN_4891D0C31660,2026-08-15T23:47:52.365203,ACC_00065,ACC_00581,47861.99,63.4.203.142,198.26.254.109,TRANSFER,GB,False,
TXN_E603E00A32DE,2026-08-15T23:54:56.365203,ACC_00901,ACC_00621,3138.95,125.152.191.238,60.97.238.246,TRANSFER,IN,False,
TXN_7150C951E4FD,2026-08-15T23:56:27.365203,ACC_00090,ACC_00550,5799.21,211.59.44.56,35.244.132.228,TRANSFER,IN,False,
TXN_AA649A6F39F4,2026-08-16T00:01:28.365203,ACC_00503,ACC_00447,36236.51,198.220.51.70,7.105.126.244,TRANSFER,IN,False,
TXN_DBBE596E2C87,2026-08-16T00:13:35.365203,ACC_00773,ACC_00740,23287.5,27.14.186.40,43.227.208.23,TRANSFER,IN,False,
TXN_CE0215562A36,2026-08-16T00:16:58.365203,ACC_00113,ACC_00847,776.25,19.44.19.2,52.20.149.141,TRANSFER,IN,False,
TXN_352BEA17BFC7,2026-08-16T00:17:07.365203,ACC_00513,ACC_00517,44752.43,2.34.168.181,208.23.221.13,TRANSFER,SG,False,
TXN_29C7642491D9,2026-08-16T00:21:02.365203,ACC_00879,ACC_00627,24215.34,182.162.53.104,186.26.136.98,TRANSFER,US,False,
TXN_F067979F86B1,2026-08-16T00:32:26.365203,ACC_00443,ACC_00825,15062.9,158.70.197.203,129.231.232.40,TRANSFER,IN,False,
TXN_7CCBE42F495C,2026-08-16T00:36:13.365203,ACC_00421,ACC_00219,37557.58,15.118.67.186,21.87.132.178,TRANSFER,IN,False,
TXN_2F22AB10C6A8,2026-08-16T00:36:24.365203,ACC_00852,ACC_00694,6948.45,114.179.213.23,102.169.84.88,TRANSFER,US,False,
TXN_2B4A6EBA99C0,2026-08-16T00:39:45.365203,ACC_00676,ACC_00456,26755.49,159.133.188.58,80.190.235.249,TRANSFER,US,False,
TXN_8E7F531F7B30,2026-08-16T00:45:04.365203,ACC_00822,ACC_00389,4603.61,2.95.93.33,175.203.105.77,TRANSFER,SG,False,
TXN_26FF66D88631,2026-08-16T00:47:28.365203,ACC_00130,ACC_00160,17271.62,112.131.37.139,175.254.51.40,TRANSFER,GB,False,
TXN_D52BE68E2640,2026-08-16T00:50:58.365203,ACC_00151,ACC_00698,8044.62,208.238.178.91,204.144.56.253,TRANSFER,IN,False,
TXN_BCFDAD5D4327,2026-08-16T00:55:33.365203,ACC_00955,ACC_00542,7263.95,108.210.43.16,191.21.56.246,TRANSFER,IN,False,
TXN_192BE7C7BBE0,2026-08-16T00:55:56.365203,ACC_00791,ACC_00513,44378.19,89.16.54.20,2.34.168.181,TRANSFER,IN,False,
TXN_F1EA98EC40CE,2026-08-16T01:10:59.365203,ACC_00041,ACC_00254,46121.28,91.152.125.83,192.50.202.172,TRANSFER,IN,False,
TXN_50D98FC976C5,2026-08-16T01:25:48.365203,ACC_00174,ACC_00046,27327.45,101.59.71.83,142.251.87.202,TRANSFER,SG,False,
TXN_7F5B7576FF9D,2026-08-16T01:26:23.365203,ACC_00592,ACC_00883,17435.07,161.208.60.11,68.210.220.24,TRANSFER,GB,False,
TXN_C8DEFD50282C,2026-08-16T01:29:15.365203,ACC_00450,ACC_00829,30868.96,56.208.129.164,35.236.104.85,TRANSFER,IN,False,
TXN_BAC49015F86D,2026-08-16T01:31:25.365203,ACC_00203,ACC_00108,13207.54,51.175.75.43,142.210.237.172,TRANSFER,GB,False,
TXN_3E704289F81B,2026-08-16T01:36:23.365203,ACC_00144,ACC_00791,38518.3,8.32.116.107,89.16.54.20,TRANSFER,IN,False,
TXN_4D96968EBA75,2026-08-16T01:41:54.365203,ACC_00932,ACC_00170,18079.78,222.235.251.196,61.162.192.12,TRANSFER,IN,False,
TXN_91AE6B2082C3,2026-08-16T01:50:22.365203,ACC_00590,ACC_00257,4603.68,164.40.145.230,16.4.36.177,TRANSFER,IN,False,
TXN_CB59B2785E0C,2026-08-16T02:02:29.365203,ACC_00445,ACC_00495,13682.21,156.55.219.93,29.21.156.152,TRANSFER,IN,False,
TXN_47BE532A3079,2026-08-16T02:03:16.365203,ACC_00325,ACC_00387,28560.64,12.76.25.15,29.158.124.245,TRANSFER,US,False,
TXN_7FA219BBE769,2026-08-16T02:04:09.365203,ACC_00894,ACC_00885,43340.19,146.170.235.174,37.30.106.189,TRANSFER,IN,False,
TXN_B7303ACCFF82,2026-08-16T02:10:58.365203,ACC_00201,ACC_00721,38405.43,51.53.114.200,144.202.157.107,TRANSFER,IN,False,
TXN_B09E31614F33,2026-08-16T02:13:01.365203,ACC_00852,ACC_00493,41523.79,114.179.213.23,190.57.118.7,TRANSFER,US,False,
